WKT,name
"POLYGON ((-73.8843303 40.8460162, -73.8833861 40.8472498, -73.8831716 40.8479965, -73.8805903 40.8569997, -73.8832081 40.8580059, -73.8843239 40.8581682, -73.8860816 40.8588164, -73.8892592 40.8606025, -73.8913406 40.8617385, -73.8926906 40.8605366, -73.8947076 40.8575505, -73.8959521 40.8557653, -73.8982696 40.8523245, -73.8956088 40.851448, -73.8843303 40.8460162))",Belmont/Little Italy
"POLYGON ((-73.9142394 40.8452394, -73.9109744 40.8450894, -73.9026716 40.8444667, -73.9012789 40.8473171, -73.9009785 40.8479988, -73.9008069 40.8494272, -73.9010643 40.8504335, -73.9030814 40.8520566, -73.9042401 40.8526084, -73.90733 40.8538419, -73.9090895 40.8517969, -73.9121794 40.8479664, -73.9142394 40.8452394))",Mt Hope
"POLYGON ((-74.1442029 40.5719358, -74.1333494 40.5733837, -74.1256247 40.575861, -74.124153 40.5758968, -74.1237668 40.5779829, -74.1228739 40.5787974, -74.1242901 40.5792537, -74.1246335 40.5779499, -74.1268651 40.5787322, -74.1268651 40.5790581, -74.1260604 40.5792374, -74.1257278 40.5797426, -74.1264359 40.5804434, -74.1260497 40.5805738, -74.1256634 40.5803619, -74.1241829 40.5839797, -74.1252557 40.5849901, -74.1270582 40.5833605, -74.1273801 40.5836049, -74.1290108 40.5826434, -74.1301481 40.582562, -74.1305772 40.5824805, -74.1309206 40.5824316, -74.1315428 40.5820894, -74.1319291 40.582236, -74.1331307 40.5822197, -74.1338603 40.5818123, -74.1354911 40.5808834, -74.1353409 40.5807367, -74.136285 40.5790092, -74.1362635 40.5787811, -74.137036 40.5786996, -74.1368643 40.5782596, -74.14313 40.5766624, -74.1434733 40.5764831, -74.1431729 40.5742014, -74.1445676 40.5741688, -74.1442029 40.5719358))",Lighthouse Hill
"POLYGON ((-73.9026716 40.8444667, -73.8985864 40.8441421, -73.8926961 40.843378, -73.8907758 40.8429733, -73.8880292 40.8416098, -73.8858752 40.8406594, -73.8852315 40.8450423, -73.8843303 40.8460162, -73.8938657 40.850505, -73.8956088 40.851448, -73.8982696 40.8523245, -73.9009897 40.8476482, -73.9026716 40.8444667))",Tremont
"POLYGON ((-74.1417884 40.5935868, -74.1409693 40.5932065, -74.137579 40.5938583, -74.1370211 40.5936953, -74.137064 40.5932065, -74.1362915 40.5925873, -74.1373644 40.5904039, -74.1350041 40.5884159, -74.1304121 40.5890351, -74.1304121 40.589524, -74.1318712 40.5901106, -74.1317425 40.5904365, -74.1305838 40.5904691, -74.1298542 40.591349, -74.1295109 40.5912838, -74.129468 40.5908927, -74.1286955 40.5909905, -74.1279659 40.5913816, -74.1277943 40.5897521, -74.1261635 40.590795, -74.126421 40.5934346, -74.1227732 40.5993653, -74.1249655 40.5981164, -74.1306304 40.5987681, -74.1337632 40.5963241, -74.136549 40.5974102, -74.1378831 40.5976602, -74.1387377 40.5975405, -74.1391705 40.5966826, -74.1395568 40.5958679, -74.1411017 40.5938801, -74.1417884 40.5935868))",Sea View
"POLYGON ((-73.9182356 40.8547465, -73.9175919 40.8546004, -73.9174846 40.8547627, -73.9170555 40.8546329, -73.916798 40.8548763, -73.9161328 40.8545192, -73.915253 40.854081, -73.9143947 40.85387, -73.9134077 40.8537727, -73.9123133 40.8537402, -73.9119271 40.8543245, -73.9111117 40.8548438, -73.9099959 40.8544868, -73.9096526 40.8540648, -73.908923 40.8538214, -73.9074639 40.8538538, -73.9051679 40.8562883, -73.9025501 40.8606701, -73.901254 40.8628257, -73.9025501 40.8627473, -73.9038719 40.8627284, -73.9082922 40.8628257, -73.9090003 40.8626959, -73.9106396 40.8618223, -73.9109315 40.8616736, -73.9130772 40.861917, -73.9133562 40.8621604, -73.9142735 40.8625255, -73.9146951 40.8619035, -73.9153389 40.8613355, -73.9158538 40.8605241, -73.9166907 40.859599, -73.9172057 40.8589499, -73.9179138 40.858674, -73.9183644 40.8580248, -73.9204029 40.8558663, -73.920596 40.8556553, -73.92036 40.8552496, -73.9182356 40.8547465))",University Heights
"POLYGON ((-73.901254 40.8628257, -73.9039826 40.8582845, -73.9055276 40.8558825, -73.90733 40.8538419, -73.9042401 40.8526084, -73.9030814 40.8520566, -73.9010643 40.8504335, -73.9008498 40.8491306, -73.9012789 40.8473171, -73.8982696 40.8523245, -73.8926906 40.8605366, -73.8913406 40.8617385, -73.8970269 40.8624363, -73.8994945 40.8621766, -73.901254 40.8628257))",Fordham Heights
"POLYGON ((-74.2137883 40.5565195, -74.2133592 40.5557369, -74.2123292 40.5563238, -74.2105697 40.556976, -74.2087672 40.5573672, -74.206879 40.5575302, -74.2055915 40.5586388, -74.2015574 40.5595517, -74.2000983 40.5607581, -74.1994164 40.5603629, -74.1933653 40.5660031, -74.1929603 40.5648068, -74.1915011 40.5639592, -74.1904256 40.5642915, -74.1903183 40.5628407, -74.1896746 40.5635906, -74.1857264 40.5644056, -74.1840956 40.5652207, -74.1847393 40.5659379, -74.1840956 40.5669811, -74.182894 40.5669485, -74.1822502 40.5654489, -74.1766524 40.5627203, -74.174783 40.5627755, -74.1716743 40.5610249, -74.1698048 40.5611454, -74.1659492 40.5605111, -74.1636385 40.5662995, -74.159143 40.5678061, -74.1543365 40.5686537, -74.1535106 40.5698855, -74.1491637 40.5713626, -74.148005 40.5708736, -74.1468462 40.5720146, -74.1466975 40.5731523, -74.1472983 40.5745866, -74.1483283 40.5762164, -74.1499591 40.5769335, -74.1509032 40.5796715, -74.1525592 40.5806551, -74.1699187 40.5709657, -74.1699187 40.573052, -74.1690135 40.5804537, -74.1686313 40.5857638, -74.1675366 40.588966, -74.1633738 40.5925508, -74.163177 40.5937507, -74.1668085 40.5937941, -74.1682418 40.5944109, -74.1754973 40.5982303, -74.1764808 40.5980521, -74.1767848 40.5965684, -74.1773856 40.5959167, -74.1775143 40.5942547, -74.178884 40.5934249, -74.179914 40.5933597, -74.1800857 40.5921865, -74.1795707 40.5906874, -74.1787982 40.5895794, -74.1771674 40.5899705, -74.1762233 40.590883, -74.1749358 40.590883, -74.1731334 40.590883, -74.1733909 40.590166, -74.17485 40.5901008, -74.1769099 40.5887321, -74.1787982 40.5882106, -74.1798282 40.5870374, -74.1769958 40.5869722, -74.1810298 40.5856686, -74.180944 40.5846256, -74.1795707 40.5833219, -74.1784549 40.5816271, -74.1779399 40.5803234, -74.1778541 40.578824, -74.1786265 40.5794759, -74.1791415 40.5784329, -74.1810298 40.5771943, -74.1830039 40.5771291, -74.1851497 40.5771943, -74.1842055 40.5760208, -74.1833472 40.574391, -74.1812873 40.5734131, -74.1787982 40.5723048, -74.1769958 40.5714572, -74.1757941 40.5697621, -74.1752791 40.5678061, -74.1739917 40.5670889, -74.1727901 40.5671541, -74.1710734 40.5672193, -74.1695285 40.5672193, -74.1681552 40.5672845, -74.1669536 40.5672845, -74.1659236 40.5684581, -74.1634345 40.5693057, -74.1616321 40.5697621, -74.1602588 40.5693057, -74.1576839 40.5700229, -74.1571689 40.5693709, -74.1587997 40.5687189, -74.1643786 40.5683929, -74.1651511 40.5670889, -74.1658378 40.5667629, -74.1696143 40.5661761, -74.1711593 40.5663717, -74.1728759 40.5657197, -74.1731334 40.563568, -74.1740775 40.5648068, -74.1734767 40.5658501, -74.1740775 40.5659805, -74.175365 40.5644808, -74.1746783 40.5665021, -74.1760516 40.5668933, -74.1769958 40.5686537, -74.1779399 40.57074, -74.179914 40.5717832, -74.1827464 40.5729567, -74.1848922 40.5744562, -74.1872096 40.5769335, -74.189527 40.5762164, -74.1912437 40.5758904, -74.1923594 40.5756297, -74.1927028 40.5766075, -74.1981959 40.5783677, -74.1981959 40.5767379, -74.1985393 40.5758252, -74.1989684 40.5738043, -74.20017 40.5731523, -74.200685 40.5721744, -74.206779 40.5717832, -74.2069507 40.5710008, -74.208324 40.57074, -74.2089248 40.5695013, -74.2095256 40.5673497, -74.2104697 40.5654589, -74.211328 40.5630463, -74.2110705 40.5606337, -74.2115855 40.5596556, -74.2121005 40.5577645, -74.2137883 40.5565195))",Freshkills
"POLYGON ((-73.9268494 40.846976, -73.9238024 40.8453204, -73.9142394 40.8452394, -73.90733 40.8538419, -73.908923 40.8538214, -73.9096526 40.8540648, -73.9099959 40.8544868, -73.9111117 40.8548438, -73.9119271 40.8543245, -73.9123133 40.8537402, -73.913939 40.8536752, -73.915253 40.854081, -73.9161328 40.8545192, -73.916798 40.8548763, -73.9170555 40.8546329, -73.9174846 40.8547627, -73.9175919 40.8546004, -73.92036 40.8552496, -73.9206767 40.8552982, -73.9208698 40.8554281, -73.9215136 40.8545679, -73.9213634 40.8543244, -73.9215136 40.8541459, -73.9218354 40.8542595, -73.9238739 40.851403, -73.9238954 40.851127, -73.9243674 40.8504129, -73.9244103 40.850137, -73.9268494 40.846976))",Morris Heights
"POLYGON ((-73.8870209 40.8842821, -73.8867634 40.8830492, -73.8859051 40.8810375, -73.8845318 40.87948, -73.8839739 40.8780523, -73.8830727 40.8767543, -73.8823003 40.8754564, -73.8816565 40.873412, -73.880412 40.8692906, -73.8780087 40.8704914, -73.8766783 40.8711729, -73.8747042 40.8733146, -73.872773 40.8758458, -73.8721293 40.8772086, -73.8708419 40.8803885, -73.8717002 40.8802912, -73.8747471 40.8798694, -73.8746184 40.8815242, -73.8780945 40.8821407, -73.8776225 40.8841199, -73.8776654 40.8849959, -73.87788 40.887267, -73.8782233 40.8876563, -73.8783091 40.886683, -73.8812703 40.8827247, -73.8827294 40.8833736, -73.8840598 40.883179, -73.8870209 40.8842821))",Norwood
"POLYGON ((-73.9210784 40.8861761, -73.9199626 40.8859327, -73.9173126 40.8853893, -73.9159286 40.8848783, -73.9115727 40.8838157, -73.9100814 40.8834913, -73.9093518 40.8836778, -73.9091372 40.8827775, -73.9086866 40.8825098, -73.9073934 40.8845081, -73.9069857 40.8859843, -73.9071788 40.8872983, -73.9083355 40.889328, -73.9082068 40.8908528, -73.9079922 40.8930913, -73.907844 40.8965442, -73.9075006 40.8984095, -73.9068764 40.8996765, -73.9056893 40.9003662, -73.9061078 40.9016718, -73.9110645 40.903391, -73.9114293 40.9033342, -73.9146586 40.9039829, -73.9154594 40.9018174, -73.9151161 40.9015903, -73.9210784 40.8861761))",Riverdale
"POLYGON ((-73.8771355 40.8954608, -73.8752472 40.8956554, -73.8714921 40.896434, -73.8705265 40.8966286, -73.8648402 40.8957365, -73.8631665 40.8953148, -73.8622438 40.8949255, -73.8621365 40.8953797, -73.8621151 40.8957203, -73.8615143 40.8965313, -73.861643 40.8971639, -73.8617718 40.8986236, -73.8609564 40.8990129, -73.8609993 40.8994346, -73.8609993 40.8996292, -73.8603126 40.9006672, -73.862673 40.9014781, -73.8635742 40.9021431, -73.8644969 40.9027269, -73.8665568 40.9025485, -73.8677155 40.9031324, -73.8679301 40.9029864, -73.8686168 40.9017538, -73.8709342 40.9001806, -73.8731658 40.8992399, -73.8748609 40.8983965, -73.8763201 40.8971152, -73.8769853 40.8958501, -73.8771355 40.8954608))",Woodlawn Heights
"POLYGON ((-73.8992721 40.8693046, -73.8996798 40.8685582, -73.8995082 40.8680389, -73.8974507 40.8673938, -73.8959462 40.8691261, -73.8932855 40.8678767, -73.8912255 40.8669355, -73.8898386 40.8663228, -73.8892646 40.8658076, -73.8900531 40.8652842, -73.8894309 40.864911, -73.8891197 40.8648786, -73.8882078 40.8642781, -73.8838197 40.8671828, -73.880412 40.8692906, -73.8811595 40.8715991, -73.8823003 40.8754564, -73.8839739 40.8780523, -73.8845318 40.87948, -73.8859051 40.8810375, -73.8867634 40.8830492, -73.8870209 40.8842821, -73.8872535 40.8831996, -73.8885195 40.8828913, -73.8880903 40.8826966, -73.8898499 40.8804254, -73.8913734 40.8790463, -73.8941843 40.8754932, -73.8962657 40.8728809, -73.8983686 40.8702037, -73.8992721 40.8693046))",Bedford Park
"POLYGON ((-73.9058406 40.873154, -73.9045317 40.8725375, -73.904403 40.8704443, -73.9036271 40.8694058, -73.902107 40.8685945, -73.8995082 40.8680389, -73.8996798 40.8685582, -73.8992721 40.8693046, -73.8978335 40.8709311, -73.8977906 40.8719695, -73.8981768 40.8732027, -73.898563 40.8739166, -73.8998505 40.8742411, -73.9003655 40.8745332, -73.9002367 40.8755391, -73.8999793 40.8763828, -73.8987776 40.8773238, -73.8981339 40.8785244, -73.8974473 40.8790111, -73.8967606 40.8797899, -73.896546 40.8807957, -73.8962875 40.8819125, -73.8958906 40.8821559, -73.8955472 40.8819855, -73.8924788 40.8824398, -73.8919102 40.8822694, -73.8908909 40.8823181, -73.8886593 40.882675, -73.8876079 40.8843135, -73.8966618 40.885982, -73.8976489 40.8853169, -73.8989483 40.8837052, -73.9027772 40.8795901, -73.9039704 40.8781026, -73.9045153 40.8762155, -73.9056012 40.8739166, -73.9058406 40.873154))",Kingsbridge Heights
"POLYGON ((-73.8705515 40.8697102, -73.8704871 40.8654263, -73.8707446 40.8651991, -73.8716029 40.8637873, -73.8715815 40.862911, -73.8719248 40.8603145, -73.8723325 40.8592109, -73.8722252 40.858367, -73.8715171 40.8574095, -73.8707875 40.8571174, -73.8698649 40.8571661, -73.8685989 40.8572634, -73.8692211 40.8566305, -73.857355 40.8568739, -73.8564035 40.8575901, -73.8500165 40.865264, -73.850038 40.8658806, -73.8498878 40.8693856, -73.8443387 40.8693894, -73.8489606 40.8717946, -73.8530183 40.8730808, -73.8537287 40.8731987, -73.8549196 40.8723794, -73.8557243 40.8715276, -73.8572879 40.8695482, -73.8618826 40.8695562, -73.8672041 40.8696777, -73.8705515 40.8697102))",Allerton
"POLYGON ((-73.8692211 40.8566305, -73.8700328 40.8559047, -73.8685125 40.8519212, -73.8655445 40.8502216, -73.857355 40.8568739, -73.8692211 40.8566305))",Pelham Parkway
"POLYGON ((-73.8441184 40.8693099, -73.848646 40.869391, -73.8498878 40.8693856, -73.8500165 40.865264, -73.8564035 40.8575901, -73.8507816 40.8579471, -73.8481638 40.8580445, -73.8449022 40.8578497, -73.8355467 40.8564865, -73.8269952 40.8592488, -73.8279822 40.8608392, -73.8295701 40.8620725, -73.8313725 40.8625918, -73.8441184 40.8693099))",Pelham Gardens
"POLYGON ((-73.8705515 40.8697102, -73.8672041 40.8696777, -73.8668926 40.8761343, -73.8649829 40.8795089, -73.8616355 40.8857062, -73.8651545 40.886858, -73.8653906 40.8868904, -73.8662489 40.8853493, -73.8662918 40.8849437, -73.8661416 40.8845544, -73.8660772 40.8842299, -73.8688667 40.8787626, -73.8692959 40.8784057, -73.8703902 40.8760532, -73.8703258 40.8752582, -73.8703473 40.8737979, -73.8705619 40.8716074, -73.8705515 40.8697102))",Olinville
"POLYGON ((-73.8672041 40.8696777, -73.8572879 40.8695482, -73.8559575 40.8713006, -73.8550348 40.8722417, -73.8536616 40.8732964, -73.8523097 40.8742861, -73.8512368 40.8751623, -73.8504 40.8756815, -73.848619 40.8762656, -73.8468166 40.8769308, -73.8454647 40.8773526, -73.8432975 40.8790886, -73.8506789 40.8822035, -73.8558073 40.8837934, -73.8616355 40.8857062, -73.8668926 40.8761343, -73.8672041 40.8696777))",Williamsbridge
"POLYGON ((-73.8532951 40.8732225, -73.8489606 40.8717946, -73.8441184 40.8693099, -73.833039 40.8634865, -73.8311078 40.8624804, -73.8289621 40.8618962, -73.8309362 40.8649145, -73.8336398 40.8703018, -73.8344552 40.872898, -73.8353135 40.8758185, -73.8432975 40.8790886, -73.8454647 40.8773526, -73.848619 40.8762656, -73.8504 40.8756815, -73.8529088 40.8737417, -73.8536616 40.8732964, -73.8532951 40.8732225))",Baychester
"POLYGON ((-73.8189599 40.8624249, -73.8202903 40.8633337, -73.819904 40.8642424, -73.819904 40.8653459, -73.8199899 40.8664818, -73.8205049 40.8679422, -73.8209769 40.8683641, -73.822479 40.8694351, -73.8233373 40.8700192, -73.8236806 40.870863, -73.8236806 40.8733942, -73.8235089 40.8745949, -73.8233802 40.8750492, -73.8224361 40.877418, -73.8217494 40.8791053, -73.8229081 40.8797542, -73.8238093 40.8798191, -73.8257405 40.8792026, -73.8276717 40.878651, -73.8298604 40.8782292, -73.8319633 40.879592, -73.8322637 40.8797542, -73.8329503 40.879592, -73.8343665 40.8775153, -73.8353135 40.8758185, -73.8336398 40.8703018, -73.8309362 40.8649145, -73.8289621 40.8618962, -73.8295701 40.8620725, -73.8279822 40.8608392, -73.8269952 40.8592488, -73.8191316 40.8618732, -73.8189599 40.8624249))",Co-op City
"POLYGON ((-73.8653081 40.8870041, -73.8506789 40.8822035, -73.8459748 40.8896483, -73.8451594 40.8894374, -73.8463396 40.8923085, -73.8384217 40.8940928, -73.839516 40.8968177, -73.839752 40.8977098, -73.8396448 40.8980342, -73.8391727 40.8987803, -73.8391512 40.8993155, -73.8394946 40.8998507, -73.840031 40.9005157, -73.8405889 40.9013267, -73.8408893 40.901797, -73.8409751 40.9024944, -73.841061 40.9032566, -73.8413185 40.9037594, -73.8415116 40.9047162, -73.8433998 40.9045541, -73.8431424 40.9037756, -73.8442152 40.9036459, -73.8445586 40.9042621, -73.8454598 40.9041324, -73.8467043 40.9041648, -73.846876 40.9049757, -73.8480347 40.9053163, -73.8478201 40.9059974, -73.8490003 40.9063218, -73.8489359 40.906565, -73.8503951 40.9071651, -73.8506955 40.9067434, -73.8511461 40.9071651, -73.8514894 40.906711, -73.8517254 40.9067759, -73.8519615 40.9065164, -73.8524121 40.906711, -73.8518971 40.9077327, -73.8523477 40.9080408, -73.85194 40.9088516, -73.8524335 40.9091273, -73.8653081 40.8870041))",Wakefield
"POLYGON ((-73.8429204 40.8792549, -73.8432975 40.8790886, -73.8426307 40.8788574, -73.8353135 40.8758185, -73.8343665 40.8775153, -73.8329503 40.879592, -73.8323418 40.8797821, -73.8320199 40.8796523, -73.8298604 40.8782292, -73.8276717 40.878651, -73.8238093 40.8798191, -73.8229081 40.8797542, -73.821849 40.8791819, -73.8215486 40.8799525, -73.8215593 40.8801472, -73.8214091 40.8804311, -73.8212803 40.8805203, -73.8210979 40.8811693, -73.8209692 40.8814369, -73.8206366 40.8830917, -73.8204542 40.8839029, -73.8205186 40.884349, -73.8205937 40.8849168, -73.8205508 40.8851844, -73.8207975 40.8857117, -73.8210228 40.8860118, -73.82157 40.8865066, -73.8215915 40.8866931, -73.8219455 40.8869121, -73.8233295 40.8874474, -73.8236621 40.8876502, -73.8240055 40.888072, -73.8246814 40.8884856, -73.8266233 40.8893292, -73.8266662 40.8892075, -73.8268486 40.8891751, -73.8269022 40.8893048, -73.8266662 40.8896779, -73.8258079 40.8893535, -73.8251427 40.8891102, -73.8248208 40.888948, -73.8242629 40.8889317, -73.8238123 40.8903592, -73.8233403 40.8904403, -73.8238553 40.888948, -73.8236407 40.8888344, -73.8235763 40.8880558, -73.8230828 40.8877151, -73.8221386 40.8874393, -73.8216451 40.8873582, -73.8212374 40.8870824, -73.8207439 40.8871473, -73.8203362 40.8874069, -73.8201216 40.887342, -73.8203147 40.8870824, -73.8201002 40.8868716, -73.8197568 40.8863687, -73.8169888 40.8869527, -73.81686 40.8880882, -73.8165382 40.8896779, -73.8169888 40.8914298, -73.8182977 40.8908945, -73.8208083 40.8898239, -73.8217739 40.8904403, -73.822954 40.8918029, -73.823233 40.8912352, -73.8231042 40.8910729, -73.8231901 40.8906512, -73.8249281 40.8901483, -73.827546 40.8913811, -73.8309148 40.8921111, -73.8311079 40.8912027, -73.8313547 40.8886722, -73.8312045 40.886904, -73.8313118 40.8857766, -73.8312796 40.8851196, -73.8312796 40.8847221, -73.8322559 40.8846085, -73.833243 40.8843084, -73.8345412 40.8837244, -73.8354424 40.8830349, -73.8367513 40.8819155, -73.8377706 40.8815911, -73.8391009 40.8812017, -73.8414184 40.8802607, -73.8429204 40.8792549))",Eastchester
"POLYGON ((-73.8506789 40.8822035, -73.8432975 40.8790886, -73.8414184 40.8802607, -73.8391009 40.8812017, -73.8367513 40.8819155, -73.8352347 40.8833022, -73.8341189 40.8838862, -73.8329172 40.8844702, -73.8312796 40.8847221, -73.8312045 40.886904, -73.8313547 40.8886722, -73.8311148 40.8915105, -73.8323164 40.8916727, -73.8335181 40.8919646, -73.8339043 40.8921269, -73.8345909 40.8918673, -73.8352347 40.8932947, -73.8360715 40.8931812, -73.8362217 40.8938138, -73.8371659 40.8936191, -73.8375736 40.8943328, -73.8463396 40.8923085, -73.8451594 40.8894374, -73.8459748 40.8896483, -73.8506789 40.8822035))",Edenwald
"POLYGON ((-73.7924503 40.8560868, -73.7925297 40.8558032, -73.7920469 40.8556977, -73.7912959 40.8546996, -73.7912422 40.854448, -73.791886 40.8542614, -73.7918967 40.8540828, -73.7913817 40.8538962, -73.7909204 40.8531902, -73.7904912 40.8532226, -73.7904698 40.853036, -73.7914246 40.8528088, -73.7911457 40.8520784, -73.7901801 40.8522569, -73.7901908 40.8516402, -73.7898582 40.8516726, -73.7895042 40.8513318, -73.7901479 40.8512182, -73.7900406 40.8507799, -73.789944 40.8507718, -73.7898582 40.8504878, -73.7900299 40.8504472, -73.7898689 40.8500252, -73.7898368 40.8495788, -73.7899119 40.8494409, -73.790341 40.8492217, -73.7910062 40.8487673, -73.7913388 40.8484183, -73.7914354 40.8479313, -73.7916607 40.8470873, -73.7917143 40.8468195, -73.7911779 40.8461783, -73.7909204 40.8457481, -73.7906951 40.8455209, -73.7903088 40.8451394, -73.7901694 40.8449446, -73.7898475 40.8446768, -73.7897509 40.8445064, -73.7897831 40.8443035, -73.7896544 40.8441493, -73.7895149 40.8439139, -73.7896329 40.8436298, -73.7897724 40.8435649, -73.7896007 40.8431023, -73.789193 40.843224, -73.7889248 40.8430454, -73.7888604 40.8427695, -73.7883776 40.8421526, -73.7883776 40.8416656, -73.7877339 40.8409838, -73.787691 40.8404319, -73.7872726 40.8397095, -73.7865967 40.8397744, -73.7863177 40.839677, -73.7859315 40.8393361, -73.7857383 40.8390683, -73.7856632 40.838768, -73.7856096 40.8384676, -73.7857383 40.8380699, -73.7857383 40.8379157, -73.7855238 40.837802, -73.7853628 40.837591, -73.7852985 40.8373718, -73.784923 40.8373394, -73.7846547 40.8371283, -73.784408 40.8367712, -73.7840754 40.8367062, -73.7837964 40.8367468, -73.7835175 40.8368848, -73.7833458 40.8368848, -73.7830776 40.8363815, -73.7829488 40.8363653, -73.7827557 40.8364871, -73.7829059 40.8371364, -73.7828094 40.8372338, -73.7826592 40.8374043, -73.7822837 40.8373312, -73.7819081 40.8376478, -73.7819189 40.8378832, -73.7816936 40.8381673, -73.7813395 40.8387436, -73.7812644 40.8391007, -73.7810606 40.8394822, -73.7814146 40.8399043, -73.7815112 40.8402696, -73.7815541 40.8404238, -73.7815005 40.8405293, -73.7815541 40.8406348, -73.7814468 40.8407403, -73.7816399 40.8409676, -73.7816507 40.8411299, -73.7818009 40.8412517, -73.7818009 40.8414059, -73.7818609 40.8416977, -73.7819468 40.8417626, -73.782215 40.8418113, -73.7822901 40.8419412, -73.7823115 40.8422415, -73.7824617 40.8422252, -73.7824725 40.8422983, -73.7823974 40.8423064, -73.7824081 40.8424282, -73.7827622 40.8423551, -73.7830626 40.8426635, -73.7834059 40.8433534, -73.7835024 40.8437349, -73.7832986 40.8439784, -73.7830947 40.8442138, -73.7831484 40.8443436, -73.7833844 40.8444004, -73.7833093 40.8445141, -73.7830089 40.8447007, -73.783202 40.8451715, -73.7831055 40.845561, -73.782966 40.8455529, -73.7826334 40.8456422, -73.7825261 40.8457477, -73.7825905 40.8459506, -73.7823652 40.8460074, -73.7825798 40.846397, -73.7822901 40.8464538, -73.7823223 40.8465512, -73.7821721 40.8466324, -73.7821292 40.8468677, -73.781979 40.8472248, -73.7816034 40.847306, -73.781464 40.847517, -73.7815069 40.8478984, -73.7816571 40.8480364, -73.7825798 40.8479228, -73.7826549 40.8480608, -73.782612 40.8482312, -73.7818609 40.8485802, -73.7817751 40.8485152, -73.7815391 40.8485802, -73.7815069 40.84871, -73.7816034 40.84871, -73.7818395 40.8489535, -73.7820111 40.8489535, -73.7823974 40.849343, -73.7830947 40.8490996, -73.7831377 40.8492375, -73.7834381 40.8491888, -73.7836312 40.8493349, -73.7840389 40.8498543, -73.7842535 40.8500491, -73.7842857 40.8502195, -73.7842535 40.8503494, -73.7840818 40.8504549, -73.7840282 40.8505685, -73.7841247 40.850674, -73.7843393 40.8507957, -73.7844788 40.8508931, -73.7844788 40.8510067, -73.78435 40.8511203, -73.7837385 40.8512664, -73.7834703 40.8514206, -73.7835454 40.8515586, -73.7840389 40.8514936, -73.7840496 40.8515829, -73.7841354 40.8515099, -73.7843393 40.8516073, -73.784468 40.8517614, -73.7854122 40.8517128, -73.7856589 40.8518345, -73.7858413 40.8518345, -73.78641 40.852151, -73.7867747 40.8526298, -73.7870751 40.8529138, -73.787633 40.8532465, -73.7878905 40.8535143, -73.7878798 40.8537334, -73.7873648 40.8539201, -73.7871395 40.8540175, -73.7871824 40.854123, -73.7873434 40.8542122, -73.7876974 40.8541473, -73.7882017 40.8541311, -73.7884806 40.8544151, -73.7884806 40.8545287, -73.7883733 40.8547559, -73.788266 40.8548777, -73.7883304 40.8550562, -73.7884055 40.8552996, -73.7883412 40.8556729, -73.7884484 40.8557865, -73.788545 40.8561679, -73.7885986 40.8562978, -73.788781 40.8562653, -73.7889312 40.8564925, -73.7888025 40.8567522, -73.7886308 40.8572391, -73.7888025 40.8577097, -73.7886737 40.8581479, -73.7888239 40.8584238, -73.7897466 40.8586023, -73.7900041 40.8584563, -73.7904333 40.8578558, -73.790841 40.8578071, -73.7912487 40.8573689, -73.7916564 40.8573689, -73.7919997 40.8570119, -73.791828 40.8568333, -73.7924503 40.8560868))",City Island
